"7A1NU","CHILD DEVELOPMENT CENTRE","W00","Q99","NANT Y GAMAR","CRAIG Y DON","","LLANDUDNO","GWYNEDD","LL30 1YE","20110401","","","","","","","","","","","0","","","","",""
"7A1NV","CHILD & ADOLESCENTS MENTAL HEALTH SERVICE (CAMHS)","W00","Q99","TALARFON","HOLYHEAD ROAD","","BANGOR","GWYNEDD","LL57 2EE","20111001","","","","","","","","","","","0","","","","",""
"7A1P2","CHIRK INFANTS SCHOOL","W00","Q99","CHAPEL LANE","CHIRK","","WREXHAM","CLWYD","LL14 5NF","20091001","","","","","","","","","","","0","","","","",""
"7A1P3","CEIRIOG JUNIOR SCHOOL","W00","Q99","LLOYD'S LANE","CHIRK","","WREXHAM","CLWYD","LL14 5NH","20091001","","","","","","","","","","","0","","","","",""
"7A1P4","FLINTSHIRE COMMUNITY DRUGS & ALCOHOL","W00","Q99","ROWLEYS DRIVE","SHOTTON","","DEESIDE","CLWYD","CH5 1PU","20091001","","","","","","","","","","","0","","","","",""
"7A1P5","BUCKLEY MEDIAL CENTRE","W00","Q99","ALLTAMI ROAD","BUCKLEY","FLINTSHIRE","BUCKLEY","CLWYD","CH7 3PG","20141001","","","","","","","","","","","0","","","","",""
"7A1P6","CANOL UNIT","W00","Q99","YSGOL HEULFAN","SUNNY VIEW","GWERSYLLT","WREXHAM","CLWYD","LL11 4HS","20091001","","","","","","","","","","","0","","","","",""
"7A1P7","BROUGHTON INFANT SCHOOL","W00","Q99","BROUGHTON HALL ROAD","BROUGHTON","","CHESTER","CHESHIRE","CH4 0QQ","20091001","","","","","","","","","","","0","","","","",""
"7A1P8","DEESIDE LEISURE CENTRE","W00","Q99","CHESTER ROAD WEST","QUEENSFERRY","","DEESIDE","CLWYD","CH5 1SA","20091001","","","","","","","","","","","0","","","","",""
"7A1P9","BUCKLEY SPORTS CENTRE","W00","Q99","MILL LANE","","","BUCKLEY","CLWYD","CH7 3HQ","20091001","","","","","","","","","","","0","","","","",""
"7A1PA","FLINTSHIRE PRIMARY SERVICES FOR CHILDREN","W00","Q99","9-13 VICTORIA ROAD","SHOTTON","","DEESIDE","CLWYD","CH5 1EY","20091001","","","","","","","","","","","0","","","","",""
"7A1PB","CLWYD HOUSE ADMINISTRATIVE BASE","W00","Q99","ARGOED ROAD","","","BUCKLEY","CLWYD","CH7 3HZ","20091001","","","","","","","","","","","0","","","","",""
"7A1PC","LEARNING DISABILITY TEAM BASE","W00","Q99","GREENACRES","67 RHOSDDU ROAD","","WREXHAM","CLWYD","LL11 2NW","20091001","","","","","","","","","","","0","","","","",""
"7A1PD","DANIEL OWEN COMMUNITY ASSOCIATION","W00","Q99","DANIEL OWEN PRECINCT","","","MOLD","CLWYD","CH7 1AP","20091001","","","","","","","","","","","0","","","","",""
"7A1PE","THE DAWN CENTRE","W00","Q99","35-37 PRINCES DRIVE","","","COLWYN BAY","CLWYD","LL29 8PD","20091001","","","","","","","","","","","0","","","","",""
"7A1PH","WREXHAM UNIVERSITY (GLYNDWR)","W00","Q99","PLAS COCH CAMPUS","MOLD ROAD","","WREXHAM","","LL11 2AW","20091001","","","","","","","","","","","1","","","","",""
"7A1PJ","CANOLFAN FEDDYGOL YR HEN ORSAF MEDICAL CENTRE","W00","Q99","STATION ROAD","BETHESDA","","BANGOR","GWYNEDD","LL57 3NE","20111116","","","","","","","","","","","0","","","","",""
"7A1PK","Y LAWNT","W00","Q99","PLAS BRITH","LOMBARD STREET","","DOLGELLAU","","LL40 1DU","20111001","","","","","","","","","","","0","","","","",""
"7A1PL","CANOLFAN GOFFA FFESTINIOG","W00","Q99","WYNNE ROAD","","","BLAENAU FFESTINIOG","GWYNEDD","LL41 3DW","20180401","","","","","","","","","","","0","","","","",""
"7A1PM","THE EDUCATION CENTRE","W00","Q99","PARK MOUNT","GLANHWFA ROAD","","LLANGEFNI","GWYNEDD","LL77 7EY","20111001","","","","","","","","","","","0","","","","",""
"7A1PN","CANOLFAN FRONDEG","W00","Q99","UPPER ALA ROAD","","","PWLLHELI","GWYNEDD","LL53 5RE","20111001","","","","","","","","","","","0","","","","",""
"7A1PP","CAE'R FFYNNON SURGERY","W00","Q99","SPRINGFIELD STREET","","","DOLGELLAU","GWYNEDD","LL40 1LY","20180401","","","","","","","","","","","0","","","","",""
"7A1PQ","BRON MEIRION SURGERY","W00","Q99","CASTLE STREET","","","PENRHYNDEUDRAETH","GWYNEDD","LL48 6AL","20180401","","","","","","","","","","","0","","","","",""
"7A1PR","ARDUDWY HEALTH CENTRE","W00","Q99","FFORDD MORFA","","","HARLECH","GWYNEDD","LL46 2US","20180401","","","","","","","","","","","0","","","","",""
"7A1PS","DOLWENITH SURGERY","W00","Q99","15 SNOWDON STREET","PENYGROES","","CAERNARFON","GWYNEDD","LL54 6NG","20180401","","","","","","","","","","","0","","","","",""
"7A1PT","CANOLFAN IECHYD AMLWCH","W00","Q99","PARYS ROAD","","","AMLWCH","GWYNEDD","LL68 9AB","20180401","","","","","","","","","","","0","","","","",""
"7A1PV","TY DOCTOR","W00","Q99","FFORDD DEWI SANT","NEFYN","","PWLLHELI","GWYNEDD","LL53 6EG","20180401","","","","","","","","","","","0","","","","",""
"7A1Q1","LLYS MEDDYG SURGERY (CONWY)","W00","Q99","23 CASTLE STREET","","","CONWY","GWYNEDD","LL32 8AY","20180401","","","","","","","","","","","0","","","","",""
"7A1Q2","CEMAES SURGERY","W00","Q99","HIGH STREET","","","CEMAES BAY","GWYNEDD","LL67 0HU","20180401","","","","","","","","","","","0","","","","",""
"7A1Q3","GWALCHMAI SURGERY","W00","Q99","THE SURGERY","GWALCHMAI","","HOLYHEAD","GWYNEDD","LL65 4RS","20180401","","","","","","","","","","","0","","","","",""
"7A1Q4","PENBRYN SURGERY","W00","Q99","DWYRAN","","","LLANFAIRPWLLGWYNGYLL","GWYNEDD","LL61 6YD","20180401","","","","","","","","","","","0","","","","",""
"7A1Q5","PARC GLAS SURGERY","W00","Q99","BETHEL","","","BODORGAN","GWYNEDD","LL62 5NL","20180401","","","","","","","","","","","0","","","","",""
"7A1Q6","MADOC SURGERY (MC2)","W00","Q99","HIGH STREET","","","PORTHMADOG","GWYNEDD","LL49 9HD","20180401","","","","","","","","","","","0","","","","",""
"7A1Q7","PENRHYN BAY MEDICAL CENTRE","W00","Q99","PLAS PENRHYN","PENRHYN BAY","","LLANDUDNO","GWYNEDD","LL30 3EU","20180401","","","","","","","","","","","0","","","","",""
"7A1Q8","LLANGOLLEN HEALTH CENTRE","W00","Q99","BISHOPS WALK","","","LLANGOLLEN","CLWYD","LL20 8RZ","20150401","","","","","","","","","","","0","","","","",""
"7A1Q9","MEDDYGFA GYFFIN","W00","Q99","SILOH CHAPEL","WOODLANDS","GYFFIN","CONWY","GWYNEDD","LL32 8LT","20180401","","","","","","","","","","","0","","","","",""
"7A1QA","MOSTYN HOUSE MEDICAL PRACTICE","W00","Q99","MOSTYN BROADWAY","","","LLANDUDNO","GWYNEDD","LL30 1YL","20180401","","","","","","","","","","","0","","","","",""
"7A1QB","HAFOD HEDD DAY SERVICES","W00","Q99","HAFOD HEDD","Y FFOR","","PWLLHELI","","LL53 6RG","20190305","","","","","","","","","","","0","","","","",""
"7A1QL","LONGFORD HOUSE SURGERY","W00","Q99","LONGFORD ROAD","","","HOLYHEAD","","LL65 1TR","20180401","","","","","","","","","","","0","","","","",""
"7A1QM","VICTORIA SURGERY","W00","Q99","2 VICTORIA ROAD","","","HOLYHEAD","GWYNEDD","LL65 1UD","20180401","","","","","","","","","","","0","","","","",""
"7A1QN","COED Y GLYN SURGERY","W00","Q99","CHURCH STREET","","","LLANGEFNI","GWYNEDD","LL77 7DU","20180401","","","","","","","","","","","0","","","","",""
"7A1QP","MEDDYGFA CRAIG Y DON MEDICAL PRACTICE","W00","Q99","CLARENCE ROAD","CRAIG Y DON","","LLANDUDNO","GWYNEDD","LL30 1TA","20180401","","","","","","","","","","","0","","","","",""
"7A1QR","CAMBRIAN SURGERY","W00","Q99","UCHELDRE AVENUE","","","HOLYHEAD","GWYNEDD","LL65 1RA","20180401","","","","","","","","","","","0","","","","",""
"7A1QS","BEAUMARIS HEALTH CENTRE","W00","Q99","RATING ROW","","","BEAUMARIS","GWYNEDD","LL58 8AL","20180401","","","","","","","","","","","0","","","","",""
"7A1RA","PEN-Y-MAES HEALTH CENTRE","W00","Q99","BEECH STREET","SUMMERHILL","","WREXHAM","CLWYD","LL11 4UF","20091001","","","","","","","","","","","0","","","","",""
"7A1RB","CMHT WREXHAM NORTH","W00","Q99","16 GROSVENOR ROAD","","","WREXHAM","CLWYD","LL11 1DU","20091001","","","","","","","","","","","0","","","","",""
"7A1RC","PLAS Y BRYN MEDICAL CENTRE","W00","Q99","2 CHAPEL STREET","","","WREXHAM","CLWYD","LL13 7DE","20091001","","","","","","","","","","","0","","","","",""
"7A1RD","WREXHAM ADHD SERVICE","W00","Q99","EDISON COURT","ELLICE WAY","WREXHAM TECHNOLOGY PARK","WREXHAM","CLWYD","LL13 7YT","20091001","","","","","","","","","","","0","","","","",""
"7A1RE","DEESIDE MENTAL HEALTH RESOURCES CENTRE","W00","Q99","DEESIDE COMMUNITY HOSPITAL","PLOUGH LANE","SHOTTON","DEESIDE","CLWYD","CH5 1XS","20091001","","","","","","","","","","","0","","","","",""
"7A1RF","RUABON CLINIC","W00","Q99","HIGH STREET","RUABON","","WREXHAM","CLWYD","LL14 6NH","20091001","","","","","","","","","","","0","","","","",""
"7A1RG","OVERTON HEALTH CENTRE","W00","Q99","HIGH STREET","OVERTON","","WREXHAM","CLWYD","LL13 0ED","20091001","","","","","","","","","","","0","","","","",""
"7A1RJ","HOPE FAMILY MEDICAL CENTRE","W00","Q99","HAWARDEN ROAD","HOPE","","WREXHAM","CLWYD","LL12 9NL","20091001","","","","","","","","","","","0","","","","",""
"7A1RK","BODNANT MEDICAL CENTRE","W00","Q99","MENAI AVENUE","","","BANGOR","","LL57 2HH","20180401","","","","","","","","","","","0","","","","",""
"7A1RM","BROUGHTON CLINIC","W00","Q99","BROUGHTON HALL ROAD","BROUGHTON","","CHESTER","CHESHIRE","CH4 0QQ","20091001","","","","","","","","","","","0","","","","",""
"7A1RN","BEECHLEY MEDICAL CENTRE","W00","Q99","73 RUABON ROAD","","","WREXHAM","CLWYD","LL13 7PU","20091001","","","","","","","","","","","0","","","","",""
"7A1RP","BRYNTEG CLINIC","W00","Q99","DARBY ROAD","BRYNTEG","","WREXHAM","CLWYD","LL11 6RN","20091001","","","","","","","","","","","0","","","","",""
"7A1RQ","BRYMBO CLINIC","W00","Q99","OFFA STREET","BRYMBO","","WREXHAM","CLWYD","LL11 5AG","20091001","","","","","","","","","","","0","","","","",""
"7A1RR","BUCKLEY HEALTH CENTRE","W00","Q99","PADESWOOD ROAD","","","BUCKLEY","CLWYD","CH7 2JL","20091001","","","","","","","","","","","0","","","","",""
"7A1RS","CAERGWRLE CLINIC","W00","Q99","TY CERRIG","CAERGWRLE","","WREXHAM","CLWYD","LL12 9LF","20091001","","","","","","","","","","","0","","","","",""
"7A1RT","COEDPOETH HEALTH CENTRE","W00","Q99","SMITHY ROAD","COEDPOETH","","WREXHAM","CLWYD","LL11 3NS","20091001","","","","","","","","","","","0","","","","",""
"7A1RU","EWLOE CLINIC","W00","Q99","WOODSIDE CLOSE","EWLOE","","DEESIDE","CLWYD","CH5 3RP","20091001","","","","","","","","","","","0","","","","",""
"7A1RV","GREENFIELD CLINIC","W00","Q99","SCHOOL LANE","GREENFIELD","","HOLYWELL","CLWYD","CH8 7HR","20091001","","","","","","","","","","","0","","","","",""
"7A1RW","GRESFORD CLINIC","W00","Q99","POPLAR AVENUE","GRESFORD","","WREXHAM","CLWYD","LL12 8EP","20091001","","","","","","","","","","","0","","","","",""
"7A1RX","GWERSYLLT CLINIC","W00","Q99","FIRST AVENUE","GWERSYLLT","","WREXHAM","CLWYD","LL11 4EH","20091001","","","","","","","","","","","0","","","","",""
"7A1RY","HIGHTOWN CLINIC (WREXHAM)","W00","Q99","FUSILIER WAY","HIGHTOWN","","WREXHAM","CLWYD","LL13 7YF","20091001","","","","","","","","","","","0","","","","",""
"7A1RZ","KINMEL BAY CLINIC","W00","Q99","57 FORYD ROAD","KINMEL BAY","","RHYL","CLWYD","LL18 5BB","20091001","","","","","","","","","","","0","","","","",""
"7A1S1","LLANGOLLEN CLINIC","W00","Q99","REGENT STREET","","","LLANGOLLEN","CLWYD","LL20 8HL","20091001","","","","","","","","","","","0","","","","",""
"7A1S2","LLAY CLINIC","W00","Q99","SEVENTH AVENUE","LLAY","","WREXHAM","CLWYD","LL12 0SB","20091001","","","","","","","","","","","0","","","","",""
"7A1S3","PENYFFORDD CLINIC","W00","Q99","MELWOOD CLOSE","PENYFFORDD","","CHESTER","CHESHIRE","CH4 0NB","20091001","","","","","","","","","","","0","","","","",""
"7A1S4","PRESTATYN CLINIC","W00","Q99","23 KINGS AVENUE","","","PRESTATYN","CLWYD","LL19 9AA","20091001","","","","","","","","","","","0","","","","",""
"7A1S5","CAIA PARK HEALTH CENTRE","W00","Q99","PRINCE CHARLES ROAD","","","WREXHAM","CLWYD","LL13 8TH","20091001","","","","","","","","","","","0","","","","",""
"7A1S6","RHOSTYLLEN CLINIC","W00","Q99","JAMES STREET","RHOSTYLLEN","","WREXHAM","CLWYD","LL14 4AW","20091001","","","","","","","","","","","0","","","","",""
"7A1S7","RHUDDLAN HEALTH CENTRE","W00","Q99","7 VICARAGE LANE","RHUDDLAN","","RHYL","CLWYD","LL18 2UE","20091001","","","","","","","","","","","0","","","","",""
"7A1S8","ROSSETT CLINIC","W00","Q99","CHAPEL LANE","ROSSETT","","WREXHAM","CLWYD","LL12 0EE","20091001","","","","","","","","","","","0","","","","",""
"7A1S9","SALTNEY CLINIC","W00","Q99","ST. DAVIDS TERRACE","SALTNEY FERRY","","CHESTER","CHESHIRE","CH4 0AF","20091001","","","","","","","","","","","0","","","","",""
"7A1SB","ST ASAPH CLINIC","W00","Q99","PEN Y BONT SURGERY","THE ROE","","ST. ASAPH","CLWYD","LL17 0LU","20091001","","","","","","","","","","","0","","","","",""
"7A1SC","WREXHAM DENTAL CLINIC","W00","Q99","GROVE PARK ROAD","","","WREXHAM","CLWYD","LL12 7AA","20091001","","","","","","","","","","","0","","","","",""
"7A1SE","PLAS MADOC CLINIC","W00","Q99","51 BODLYN","ACREFAIR","","WREXHAM","CLWYD","LL14 3HE","20091001","","","","","","","","","","","0","","","","",""
"7A1SF","BODELWYDDAN CLINIC","W00","Q99","YSGOL Y FAENOL","JOHNS DRIVE","BODELWYDDAN","RHYL","CLWYD","LL18 5TG","20091001","","","","","","","","","","","0","","","","",""
"7A1SG","BORRAS PARK CLINIC","W00","Q99","BORRAS PARK ROAD","","","WREXHAM","CLWYD","LL12 7TH","20091001","","","","","","","","","","","0","","","","",""
"7A1SH","BWLCHGWYN CLINIC","W00","Q99","WESLEY ROAD","BWLCHGWYN","","WREXHAM","CLWYD","LL11 5UY","20091001","","","","","","","","","","","0","","","","",""
"7A1SJ","CAERWYS CLINIC","W00","Q99","DENBIGH ROAD","DDOL, CAERWYS","","MOLD","CLWYD","CH7 5AB","20091001","","","","","","","","","","","0","","","","",""
"7A1SL","GERAFON SURGERY","W00","Q99","BENLLECH","","","TYN-Y-GONGL","","LL74 8TF","20180401","","","","","","","","","","","0","","","","",""
"7A1SM","RHYL COMMUNITY DRUGS & ALCOHOL SERVICE","W00","Q99","7 BRIGHTON ROAD","","","RHYL","CLWYD","LL18 3EY","20091001","","","","","","","","","","","0","","","","",""
"7A1SN","GARDEN VILLAGE CLINIC","W00","Q99","KENYON AVENUE","","","WREXHAM","CLWYD","LL11 2ST","20091001","","","","","","","","","","","0","","","","",""
"7A1SP","GLYN CEIRIOG CLINIC","W00","Q99","NEW ROAD","GLYN CEIRIOG","","LLANGOLLEN","CLWYD","LL20 7HH","20091001","","","","","","","","","","","0","","","","",""
"7A1SR","HOLT CLINIC","W00","Q99","HOLT COMMUNITY CENTRE","CHAPEL STREET","HOLT","WREXHAM","CLWYD","LL13 9DJ","20091001","","","","","","","","","","","0","","","","",""
"7A1SS","JOHNSTOWN CLINIC","W00","Q99","HEOL KENYON","JOHNSTOWN","","WREXHAM","CLWYD","LL14 2BD","20091001","","","","","","","","","","","0","","","","",""
"7A1ST","KINNERTON CLINIC","W00","Q99","MAIN ROAD","HIGHER KINNERTON","","CHESTER","CHESHIRE","CH4 9AJ","20091001","","","","","","","","","","","0","","","","",""
"7A1SU","LEESWOOD CLINIC","W00","Q99","QUEEN STREET","LEESWOOD","","MOLD","CLWYD","CH7 4RQ","20091001","","","","","","","","","","","0","","","","",""
"7A1SV","LLANRHAEADR MEDICAL CLINIC","W00","Q99","DOL Y BONT","LLANRHAEADR YM MOCHNANT","","OSWESTRY","SHROPSHIRE","SY10 0LG","20091001","","","","","","","","","","","0","","","","",""
"7A1SW","LLANSANNAN HEALTH CENTRE","W00","Q99","11 MAES CREINIOG","LLANSANNAN","","DENBIGH","CLWYD","LL16 5HJ","20091001","","","","","","","","","","","0","","","","",""
"7A1SX","LYSFAEN CLINIC","W00","Q99","POST OFFICE","1 DOLWEN ROAD","LLYSFAEN","COLWYN BAY","CLWYD","LL29 8SS","20091001","","","","","","","","","","","0","","","","",""
"7A1SY","MARCHWEIL CLINIC","W00","Q99","PIERCY AVENUE","MARCHWIEL","","WREXHAM","CLWYD","LL13 0RP","20091001","","","","","","","","","","","0","","","","",""
"7A1SZ","MOCHDRE CLINIC","W00","Q99","MOCHDRE INFANT SCHOOL","STATION ROAD","MOCHDRE","COLWYN BAY","CLWYD","LL28 5EF","20091001","","","","","","","","","","","0","","","","",""
"7A1TA","BUSINESS SUPPORT PARTNERSHIP","W00","Q99","ALDER HOUSE, CWRT ALDER","ST. ASAPH BUSINESS PARK","","ST. ASAPH","CLWYD","LL17 0JL","20091001","","","","","","","","","","","0","","","","",""
"7A1YA","BETSI CADWALADR UNIVERSITY LHB ANGLESEY OFFICE","W00","Q99","17 HIGH STREET","","","LLANGEFNI","GWYNEDD","LL77 7LT","20100401","","","","","","","","","","","0","","","","",""
"7A1YB","BETSI CADWALADR UNIVERSITY LHB COLWYN BAY OFFICE","W00","Q99","PRINCES PARK","PRINCES DRIVE","","COLWYN BAY","CLWYD","LL29 8PL","20100401","","","","","","","","","","","0","","","","",""
"7A1YC","BETSI CADWALADR UNIVERSITY LHB DENBIGHSHIRE OFFICE","W00","Q99","MATTHEW HOUSE","LLYS EDMUND PRYS","ST. ASAPH BUSINESS PARK","ST. ASAPH","CLWYD","LL17 0JA","20100401","","","","","","","","","","","0","","","","",""
"7A1YD","BETSI CADWALADR UNIVERSITY LHB MOLD OFFICE","W00","Q99","PRESWYLFA","HENDY ROAD","","MOLD","CLWYD","CH7 1PZ","20100401","","","","","","","","","","","0","","","","",""
"7A1YE","BETSI CADWALADR UNIVERSITY LHB CAERNARFON OFFICE","W00","Q99","ERYLDON","CAMPBELL ROAD","","CAERNARFON","GWYNEDD","LL55 1HU","20100401","","","","","","","","","","","0","","","","",""
"7A1YF","BETSI CADWALADR UNIVERSITY LHB WREXHAM OFFICE","W00","Q99","WREXHAM TECHNOLOGY PARK","","","WREXHAM","CLWYD","LL13 7YP","20100401","","","","","","","","","","","0","","","","",""
"7A1ZC","NORTH WALES CANCER NETWORK","W00","Q99","HENDY ROAD","","","MOLD","CLWYD","CH7 1QS","20091001","","","","","","","","","","","0","","","","",""
"7A216","CAM CYNTAF SHELTERED WORKSHOPS","W00","Q99","UNITS 4, 5 & 6","CILLEFWR INDUSTRIAL ESTATE","JOHNSTOWN","CARMARTHEN","DYFED","SA31 3RB","20091001","","","","","","","","","","","0","","","","",""
"7A21E","TY HELYG DAY HOSPITAL","W00","Q99","CARADOC ROAD","","","ABERYSTWYTH","DYFED","SY23 1ER","20091001","","","","","","","","","","","0","","","","",""
"7A21K","HAVENWAY DAY HOSPITAL","W00","Q99","SOUTH PEMBROKESHIRE HOSPITAL","FORT ROAD","","PEMBROKE DOCK","DYFED","SA72 6SY","20091001","","","","","","","","","","","0","","","","",""
"7A21L","CARE OF THE ELDERLY DAY HOSPITAL","W00","Q99","WITHYBUSH HOSPITAL","FISHGUARD ROAD","","HAVERFORDWEST","DYFED","SA61 2PZ","20091001","","","","","","","","","","","0","","","","",""
"7A21Q","CARMARTHEN TAI HAFEN SUBSTANCE ABUSE CENTRE","W00","Q99","5-6 QUEEN STREET","","","CARMARTHEN","DYFED","SA31 1JR","20091001","","","","","","","","","","","0","","","","",""
"7A24B","HAFAN HEDD MHRC","W00","Q99","YSGOL GYFUN EMLYN","","","NEWCASTLE EMLYN","DYFED","SA38 9LN","20091001","","","","","","","","","","","0","","","","",""
"7A24V","NEWCASTLE EMLYN DAY CENTRE","W00","Q99","CAPEL IWAN","","","NEWCASTLE EMLYN","DYFED","SA38 9NA","20091001","","","","","","","","","","","0","","","","",""
"7A2AA","GLANGWILI HOSPITAL CHILD HEALTH SECTION","W00","Q99","CHILD HEALTH SECTION","ADMINISTRATION BLOCK","WEST WALES GENERAL HOSPITAL","CARMARTHEN","DYFED","SA31 2AF","20140401","","","","","","","","","","","0","","","","",""
"7A2AG","GLANGWILI GENERAL HOSPITAL","W00","Q99","DOLGWILI ROAD","","","CARMARTHEN","DYFED","SA31 2AF","20091001","","","","","","","","","","","1","","","","",""
"7A2AH","LLANDOVERY HOSPITAL","W00","Q99","LLANFAIR ROAD","","","LLANDOVERY","DYFED","SA20 0LA","20091001","","","","","","","","","","","0","","","","",""
"7A2AJ","BRONGLAIS GENERAL HOSPITAL","W00","Q99","CARADOC ROAD","","","ABERYSTWYTH","DYFED","SY23 1ER","20091001","","","","","","","","","","","0","","","","",""
"7A2AL","PRINCE PHILIP HOSPITAL","W00","Q99","BRYNGWYN MAWR","DAFEN","","LLANELLI","DYFED","SA14 8QF","20091001","","","","","","","","","","","0","","","","",""
"7A2BL","WITHYBUSH GENERAL HOSPITAL","W00","Q99","FISHGUARD ROAD","","","HAVERFORDWEST","DYFED","SA61 2PZ","20091001","","","","","","","","","","","0","","","","",""
"7A2BM","WITHYBUSH HOSPITAL CHILD HEALTH SECTION","W00","Q99","CHILD HEALTH SECTION","WITHYBUSH HOSPITAL","FISHGUARD ROAD","HAVERFORDWEST","DYFED","SA61 2PZ","20140401","","","","","","","","","","","0","","","","",""
"7A2D6","ABERAERON HOSPITAL","W00","Q99","PRINCES AVENUE","","","ABERAERON","DYFED","SA46 0JJ","20091001","","","","","","","","","","","0","","","","",""
"7A2D8","TREGARON COMMUNITY HOSPITAL","W00","Q99","DEWI ROAD","","","TREGARON","DYFED","SY25 6JP","20091001","","","","","","","","","","","1","","","","",""
"7A2E1","AMMAN VALLEY HOSPITAL","W00","Q99","FOLLAND ROAD","GLANAMMAN","","AMMANFORD","DYFED","SA18 2BQ","20091001","","","","","","","","","","","0","","","","",""
"7A2EA","PARK HOUSE COURT NURSING HOME","W00","Q99","NARBERTH ROAD","","","TENBY","DYFED","SA70 8TJ","20091001","","","","","","","","","","","0","","","","",""
"7A2EF","S. PEMBROKESHIRE HOSP. & SOCIAL CARE RES. CENTRE","W00","Q99","FORT ROAD","","","PEMBROKE DOCK","DYFED","SA72 6SY","20091001","","","","","","","","","","","1","","","","",""
"7A2F2","HAVERFORDWEST MENTAL HEALTH UNIT","W00","Q99","BRO CERWYN HOSPITAL","FISHGUARD ROAD","","HAVERFORDWEST","DYFED","SA61 2PG","20091001","","","","","","","","","","","0","","","","",""
"7A2F4","HAFAN DERWEN","W00","Q99","PARC DEWI SANT","JOBSWELL ROAD","","CARMARTHEN","DYFED","SA31 3BB","20091001","","","","","","","","","","","0","","","","",""
"7A2F5","CARMARTHEN MENTAL HEALTH UNIT","W00","Q99","WEST WALES GENERAL HOSPITAL","DOLGWILI ROAD","","CARMARTHEN","DYFED","SA31 2AF","20091001","20241218","","","","","","","","","","1","","","","",""
"7A2FA","PATER CLOSE MENTAL HEALTH UNIT","W00","Q99","FORT ROAD","","","PEMBROKE DOCK","DYFED","SA72 6SX","20091001","","","","","","","","","","","0","","","","",""
"7A2FC","ABERYSTWYTH MENTAL HEALTH UNIT","W00","Q99","BRONGLAIS GENERAL HOSPITAL","CARADOC ROAD","","ABERYSTWYTH","","SY23 1ER","20091001","","","","","","","","","","","1","","","","",""
"7A2FD","BRYN GOFAL WARD","W00","Q99","PRINCE PHILIP HOSPITAL","BRYNGWYN MAWR","DAFEN","LLANELLI","DYFED","SA14 8QF","20091001","","","","","","","","","","","0","","","","",""
"7A2FE","CAEBRYN MENTAL HEALTH UNIT","W00","Q99","PRINCE PHILIP HOSPITAL","BRYNGWYN MAWR","DAFEN","LLANELLI","DYFED","SA14 8QF","20091001","","","","","","","","","","","0","","","","",""
"7A2H8","EMI ASSESSMENT UNIT, DAY HOSPITAL & ECT SUITE","W00","Q99","WEST WALES GENERAL HOSPITAL","DOLGWILI ROAD","","CARMARTHEN","DYFED","SA31 2AF","20091001","","","","","","","","","","","0","","","","",""
"7A2JA","TENBY COTTAGE HOSPITAL OUTPATIENTS","W00","Q99","GAS LANE","","","TENBY","DYFED","SA70 8AG","20091001","","","","","","","","","","","1","","","","",""
"7A2K4","BRO CERWYN DAY HOSPITAL","W00","Q99","FISHGUARD ROAD","","","HAVERFORDWEST","DYFED","SA61 2PY","20091001","","","","","","","","","","","0","","","","",""
"7A2KD","SWN-Y-GWYNT DAY HOSPITAL","W00","Q99","TIR-Y-DAIL LANE","","","AMMANFORD","DYFED","SA18 3QF","20091001","","","","","","","","","","","0","","","","",""
"7A2L1","PENLAN","W00","Q99","PENLAN ROAD","","","CARMARTHEN","DYFED","SA31 1DN","20091001","","","","","","","","","","","0","","","","",""
"7A2L2","ST THOMAS SURGERY","W00","Q99","ST. THOMAS GREEN","","","HAVERFORDWEST","DYFED","SA61 1QX","20091001","","","","","","","","","","","0","","","","",""
"7A2L3","WESTFIELD ROAD MEDICAL CENTRE","W00","Q99","WESTFIELD ROAD","","","SAUNDERSFOOT","DYFED","SA69 9JW","20091001","","","","","","","","","","","0","","","","",""
"7A2L4","BROAD HAVEN SURGERY","W00","Q99","25 MILLMOOR WAY","BROAD HAVEN","","HAVERFORDWEST","DYFED","SA62 3JJ","20091001","","","","","","","","","","","0","","","","",""
"7A2L5","DERWENDEG MEDICAL CENTRE","W00","Q99","PLAS Y SARN, TRIMSARAN LEISURE CENT","HEOL LLANELLI","TRIMSARAN","KIDWELLY","","SA17 4AA","20190401","","","","","","","","","","","0","","","","",""
"7A2L6","ABERAERON INTEGRATED CARE CENTRE","W00","Q99","VICARAGE HILL","","","ABERAERON","","SA46 0DY","20191001","","","","","","","","","","","0","","","","",""
"7A2L7","CARDIGAN INTEGRATED CARE CENTRE","W00","Q99","RHODFA'R FELIN","","","CARDIGAN","CEREDIGION","SA43 1JX","20191001","","","","","","","","","","","0","","","","",""
"7A2L8","PRESELI CENTRE","W00","Q99","FISHGUARD ROAD","","","HAVERFORDWEST","","SA61 2PZ","20200401","","","","","","","","","","","0","","","","",""
"7A2L9","TY ELWYN COUNCIL OFFICES","W00","Q99","TY ELWYN","TOWN HALL SQUARE","","LLANELLI","","SA15 3AP","20201001","","","","","","","","","","","0","","","","",""
"7A2LA","TENBY SURGERY","W00","Q99","GAS LANE","","","TENBY","","SA70 8AG","20200401","","","","","","","","","","","0","","","","",""
"7A2LB","TY BRYNGWYN MAWR","W00","Q99","BRYNGWYN MAWR","DAFEN","","LLANELLI","DYFED","SA14 8QF","20091001","","","","","","","","","","","0","","","","",""
"7A2LC","TY CYMORTH HOSPICE","W00","Q99","DOLGWILI ROAD","","","CARMARTHEN","DYFED","SA31 2AF","20091001","","","","","","","","","","","0","","","","",""
